source,destination,delay_value
0,21,61696.76616748236
0,21,4782.3568843491375
0,21,6117.908938140608
0,21,10272.331566680223
0,21,50462.231324035674
0,21,35580.97796462104
0,21,50637.81632424705
0,22,3938.4799999999814
0,22,5906.402384025743
0,22,13730.743410651572
0,22,27865.077102864627
0,22,4324.64000000013
0,22,40991.037250783294
0,22,39308.48443805147
0,22,5483.701543292962
0,22,9176.942669654265
0,22,67102.8301674826
0,22,6249.588884348981
0,22,7894.068938140757
0,22,12975.275566680357
0,22,52083.92732403427
0,22,37279.90596462041
0,22,54113.08032424562
0,23,2548.4799999999814
0,23,4439.1703840259
0,23,9174.407410651445
0,23,26552.13310286496
0,23,2934.6400000001304
0,23,39601.037250783294
0,23,9422.128000000492
0,23,3862.0055432925
0,23,7555.246669653803
0,23,61696.76616748236
0,23,4782.3568843491375
0,23,6117.908938140608
0,23,10272.331566680223
0,23,50462.231324035674
0,23,35580.97796462104
0,23,50637.81632424705
0,24,2548.4799999999814
0,24,4439.1703840259
0,24,9174.407410651445
0,24,24930.437102864962
0,24,2934.6400000001304
0,24,39601.037250783294
0,24,9422.128000000492
0,24,37841.252438051626
0,24,3862.0055432925
0,24,7555.246669653803
0,24,61696.76616748236
0,24,4782.3568843491375
0,24,6117.908938140608
0,24,10272.331566680223
0,24,50462.231324035674
0,24,35580.97796462104
0,24,50637.81632424705
