source,destination,delay_value
10,8,2773.119999999879
10,8,1151.247999999905
10,8,2309.728000000119
10,8,6248.5600000005215
10,8,1228.480000000447
10,9,3460.9759999997914
10,9,2611.42399999965
10,9,4619.456000000006
10,9,2843.119999999879
10,9,3615.44000000041
10,9,3074.8160000005737
10,9,4078.8319999999367
10,9,2225.264000000432
10,9,3405.3388322917745
10,9,3460.9759999997914
2,0,163112.10053798696
2,0,8874.447999999858
2,0,996.7839999999851
2,0,1460.1759999999776
2,0,2773.1200000001118
2,0,1151.2480000006035
2,0,1460.1759999999776
2,0,2386.9599999999627
2,0,3004.8160000005737
2,1,3082.0480000004172
2,1,1614.640000000596
2,1,5090.0800000000745
2,1,1923.5679999999702
2,1,8256.592000002041
2,3,12581.584000000032
2,3,5167.312000000384
2,3,1769.1040000002831
2,3,3390.976000000257
2,3,2695.888000000268
2,3,1074.0159999998286
2,3,2155.264000000432
2,3,1846.3360000001267
2,4,1074.0160000002943
2,4,996.7839999999851
2,4,3082.0480000004172
2,4,2927.583999999799
2,4,2078.0320000005886
2,5,243417.1306142559
2,5,1923.5679999999702
2,6,351067.1811994387
2,6,7638.735999999801
2,6,2850.3519999999553
2,6,1769.1040000002831
2,6,3313.743999999948
2,6,4475.747146808542
2,6,1151.2480000001378
2,6,2078.0320000005886
2,6,6403.024000000209
2,6,1614.640000000596
2,6,1923.5679999999702
2,6,1382.944000000134
2,6,2142.904889735393
2,7,117446.92469824175
2,7,3769.9040000005625
2,7,2997.58400000073
2,7,2456.960000000894
2,8,2850.3519999999553
2,8,3313.743999999948
2,8,1691.871999999974
2,8,1537.4080000002868
2,8,2850.3519999999553
2,8,1074.0160000002943
2,8,5090.0800000000745
2,8,1382.944000000134
2,8,996.7839999999851
2,8,1769.1040000002831
2,8,1923.5679999999702
2,9,6480.255999999819
2,9,2232.49599999981
2,9,7877.223295206903
2,9,6480.256000000052
2,9,3545.44000000041
2,9,1691.871999999974
2,9,3159.2800000002608
2,9,1151.2480000001378
2,9,2232.4960000002757
2,9,2386.9599999999627
2,9,1691.8720000004396
2,10,173821.75451935537
2,10,2386.9599999999627
2,10,2000.8000000002794
2,10,2309.728000000119
2,10,3313.744000000879
2,10,1382.944000000134
2,10,996.7839999999851
2,10,1228.480000000447
2,10,1691.8720000004396
2,11,481994.8438643469
2,11,3074.8160000005737
2,11,10365.477303953841
5,0,31964.138083572325
5,0,2695.8879999998026
5,0,1460.1759999999776
5,0,1614.6400000001304
5,0,1923.5679999999702
5,1,3615.4399999997113
5,1,4542.223999999929
5,1,5932.4000000003725
5,1,11186.986109379679
5,2,13740.06400000013
5,2,13585.59999999986
5,2,3082.0479999999516
5,2,3159.279999999795
5,2,4781.151999999769
5,2,2000.8000000002794
5,2,1074.0160000002943
5,2,1305.7120000002906
5,2,1846.3360000001267
5,2,996.7839999999851
5,2,6016.864000000991
5,2,1074.0159999998286
5,2,1151.2480000006035
5,3,3082.048000000068
5,3,10728.016000000061
5,3,4163.295999999857
5,3,2309.7279999998864
5,3,6943.647999999812
5,3,2000.7999999998137
5,3,1305.7120000002906
5,3,1228.480000000447
5,4,4851.151999999769
5,4,6164.096000000369
5,4,2611.424000000581
5,4,2920.3520000008866
