source,destination,delay_value
16,0,1967874.2257875325
16,0,2104837.2142854324
16,0,2069586.11208393
16,0,2301047.430386818
16,0,2314353.5801586695
16,0,2657254.8851894024
16,0,2932010.761819952
16,0,3416761.875575299
16,0,3845803.0577958124
16,0,3855347.448310025
16,0,4209948.5931418
16,0,4524566.25229343
16,0,4723062.633242653
16,0,4916512.968010589
16,0,5111575.49956221
16,0,5418942.443540384
16,0,5514604.210916564
16,0,5548639.983647554
19,0,32852.644993496884
19,0,28570.171739963815
19,0,73754.56387091498
19,0,81574.4198890021
19,0,21820.836557223927
19,0,6718.831999999937
19,0,23408.561604400165
19,0,38894.055581782945
19,0,47732.18680081377
19,0,4401.871999999974
19,0,70362.5238978602
19,0,150578.96051718015
19,0,115088.06833464745
19,0,151128.96565198805
19,0,147489.02430367656
19,0,30998.84723105468
19,0,46796.37242430635
19,0,6873.120000000112
19,0,38074.695994960144
19,0,36454.91610576864
19,0,5585285.691487523
19,0,55587.86973621696
19,0,9189.904000000097
19,0,4800.103280698881
19,0,3057388.281388634
19,0,1278102.4364114273
19,0,4401.871999999508
19,0,20330.650059217587
19,0,61580.53478170931
19,0,43027.27496769838
19,0,84708.06098615192
19,0,24058.10476194881
19,0,49813.49024545029
19,0,23130.466122850776
19,0,874264.4386893194
19,0,7739.916141202673
19,0,59754.719665281475
12,0,350661.1608807533
12,0,1083956.2152111353
12,0,1674900.4878701523
12,0,1896860.3111242815
12,0,2293615.435555264
12,0,2938711.6370725785
12,0,3307631.9952700585
12,0,4373027.529529264
12,0,5446233.466659616
12,0,6224523.279674653
12,0,7030946.7848758595
12,0,7611847.926539412
12,0,7844255.5220683105
20,0,55968.69195521623
20,0,7027.760000000126
20,0,23401.409549311735
20,0,36796.70668763528
20,0,34852.48228003434
20,0,133817.41284587793
20,0,77490.34509875067
20,0,71984.70316691976
20,0,56548.05187284341
20,0,85001.99599653902
20,0,149223.56218419084
20,0,31329.445613381453
20,0,88220.76341255754
20,0,147503.6296799071
20,0,219763.32439912762
20,0,327794.60622618906
20,0,301759.4106013002
20,0,352890.310987141
20,0,313915.91413529497
20,0,337306.88411011547
20,0,308270.06237342115
20,0,253024.71323200688
20,0,247007.19542690273
20,0,256566.44730389304
20,0,247920.6056784857
20,0,202619.2000203766
20,0,223479.1216415502
20,0,255573.36619742773
20,0,276728.4778057374
20,0,243228.38497743197
20,0,220246.9590753764
20,0,216936.22022183426
20,0,260170.86145241
20,0,270435.33721327595
20,0,311261.9135452751
20,0,330124.76777390577
20,0,401333.3636335507
20,0,399674.87948450446
20,0,386709.7071444448
20,0,424361.80364781246
22,0,9571.29126681725
22,0,22798.700377830304
22,0,8452.057652535848
22,0,12798.017843995243
22,0,4273.857841161545
22,0,12843.697532422375
22,0,7259.455999999773
22,0,6306.550511313137
22,0,17028.891555439215
22,0,10114.123341490049
22,0,5560.352000000887
22,0,8302.095033043995
22,0,14871.179931255989
22,0,8392.217992817052
22,0,36980.45350309089
22,0,382509.68458742835
22,0,23843.696637534536
22,0,2499947.223713792
22,0,13989.675228706561
22,0,2702.7680000001565
22,0,5342.891187284142
22,0,16700.416000001132
22,0,75013.46732954122
22,0,3243.391999999061
22,0,57363.02400926128
22,0,24755.271203609183
22,0,22428.132263571024
22,0,845886.0848293882
22,0,4047325.6115195854
22,0,6795.888000000268
22,0,8559.585799116641
15,0,71100.01349529577
15,0,115798.86954026064
15,0,40520.218158462085
15,0,30586.436611270066
15,0,1327877.5099779593
15,0,198126.06899587344
15,0,247738.57084993366
15,0,163817.35420457972
15,0,304771.49905981775
15,0,262774.0800127955
15,0,293588.75547992904
15,0,862736.9164254135
15,0,351415.79353384115
15,0,399265.2834197283
15,0,1079862.5516744023
15,0,989366.2436563894
15,0,451450.92284781113
15,0,407349.48300057277
15,0,550655.7166392449
15,0,602160.4317148905
15,0,1214024.0540578086
15,0,724993.7777519617
15,0,1287020.2803355698
15,0,5708025.06083175
17,0,1227105.0537004631
17,0,3807986.4982313677
17,0,7596350.211734553
17,0,9127082.002701696
