source,destination,delay_value
3,6,7322.5760000012815
3,6,3383.744000000879
3,6,3692.6720000002533
3,6,4156.064000000246
3,6,4464.992000001483
3,6,3460.9759999997914
3,8,82039.28581095621
3,8,14091.124554940965
3,8,996.7839999999851
3,8,1537.4079999998212
3,8,3468.207999999635
3,9,25020.912000000004
3,9,15516.400000000023
3,9,8642.752000000095
3,9,919.5519999999087
3,9,919.5520000001416
3,9,2078.0320000005886
3,9,1846.3360000001267
3,9,1614.640000000596
3,10,126161.53305853042
3,10,7168.111999999499
3,10,7801.546702741645
3,10,4619.455999999773
3,10,2379.728000000119
3,10,3074.816000000108
3,10,2225.2639999999665
3,10,3924.3680000002496
3,10,3615.440000001341
3,10,7399.808000001125
3,10,2534.1920000007376
3,10,8030.281485724263
3,11,4317.760000000009
3,11,1228.4799999999814
3,11,3777.1359999999404
3,11,996.7839999999851
3,11,1228.4799999999814
3,11,8565.726434774697
3,11,2078.0319999996573
3,11,4858.384000000544
3,11,2232.4960000002757
3,11,1614.640000000596
3,11,2078.0320000005886
3,11,1614.6399999996647
2,0,239374.27653798723
2,0,2464.1919999998063
2,0,919.5519999999087
2,0,3159.280000001192
2,0,2000.7999999998137
2,0,4008.8320000013337
2,0,1382.944000000134
2,1,919.5520000001416
2,1,2078.0320000005886
2,1,1228.480000000447
2,1,2078.0320000005886
2,1,1923.5679999999702
2,3,1846.3359999998938
2,3,2618.655999999959
2,3,3313.743999999948
2,3,1151.2480000001378
2,3,996.7839999999851
2,3,1074.0159999998286
2,3,2464.1920000007376
2,3,2078.0319999996573
2,5,70320.49061425682
2,5,919.5520000001416
2,6,996.7839999999851
2,6,7484.271999999881
2,6,3453.3171440633014
2,6,2464.192000000272
2,6,4703.9199999999255
2,6,919.5520000001416
2,6,1305.7120000002906
2,6,996.7839999999851
2,6,3699.904000001028
2,6,919.5520000001416
2,6,1691.8720000004396
2,6,1460.1759999999776
2,7,8249.359999999986
2,7,3538.207999999635
2,7,2843.1200000001118
2,8,3313.743999999948
